path,speaker_id,emotion,label,f_mfcc_mean_0,f_mfcc_mean_1,f_mfcc_mean_2,f_mfcc_mean_3,f_mfcc_mean_4,f_mfcc_mean_5,f_mfcc_mean_6,f_mfcc_mean_7,f_mfcc_mean_8,f_mfcc_mean_9,f_mfcc_mean_10,f_mfcc_mean_11,f_mfcc_mean_12,f_mfcc_std_0,f_mfcc_std_1,f_mfcc_std_2,f_mfcc_std_3,f_mfcc_std_4,f_mfcc_std_5,f_mfcc_std_6,f_mfcc_std_7,f_mfcc_std_8,f_mfcc_std_9,f_mfcc_std_10,f_mfcc_std_11,f_mfcc_std_12,f_mfcc_d1_0,f_mfcc_d1_1,f_mfcc_d1_2,f_mfcc_d1_3,f_mfcc_d1_4,f_mfcc_d1_5,f_mfcc_d1_6,f_mfcc_d1_7,f_mfcc_d1_8,f_mfcc_d1_9,f_mfcc_d1_10,f_mfcc_d1_11,f_mfcc_d1_12,f_mfcc_d2_0,f_mfcc_d2_1,f_mfcc_d2_2,f_mfcc_d2_3,f_mfcc_d2_4,f_mfcc_d2_5,f_mfcc_d2_6,f_mfcc_d2_7,f_mfcc_d2_8,f_mfcc_d2_9,f_mfcc_d2_10,f_mfcc_d2_11,f_mfcc_d2_12,f_pitch_mean,f_pitch_std,f_pitch_min,f_pitch_max,f_pitch_range,f_voiced_frac,f_jitter_local,f_jitter_rap,f_shimmer_local,f_shimmer_apq3,f_hnr,f_rms_mean,f_rms_std,f_rms_max,f_rms_min,f_rms_range,f_zcr_mean,f_zcr_std,f_spec_centroid,f_spec_bandwidth,f_spec_rolloff,f_spec_contrast,f_spec_flatness,f_syllable_count,f_speech_rate,f_duration,f_pause_ratio,f_tempo
data/RAVDESS/Actor_03/03-01-05-01-01-02-03.wav,actor_03,angry,alert,-169.68565368652344,76.50328826904297,-15.310169219970703,19.97527313232422,-15.485952377319336,-10.975003242492676,-23.526268005371094,-4.034628391265869,-13.704808235168457,-8.285201072692871,-7.999702453613281,-1.8723188638687134,-9.4053955078125,88.5785140991211,47.54669952392578,40.16790008544922,38.29442596435547,26.179840087890625,23.287227630615234,15.065031051635742,16.40302848815918,11.380143165588379,11.595938682556152,12.522302627563477,9.354058265686035,10.411849021911621,-3.730445623397827,2.2324135303497314,0.951378583908081,-1.5702418088912964,0.45020702481269836,-0.08004388958215714,0.2651933431625366,0.12340044975280762,0.4771272838115692,0.06346342712640762,0.22158882021903992,0.19233697652816772,-0.3169735074043274,-1.1850553750991821,-0.7576236724853516,0.0041244798339903355,-0.19485647976398468,0.4764103591442108,0.6218149662017822,0.33570826053619385,0.0204530730843544,0.34445351362228394,0.3418160676956177,-0.014930516481399536,0.15844561159610748,0.0015184292569756508,153.6142786909309,22.949032064947396,127.45606273192622,198.8480847635095,71.39202203158327,0.8153846153846154,0.048528906904866914,0.08010482019597201,0.2636742889881134,0.668563723564148,-7.81939697265625,0.09874893724918365,0.06601995974779129,0.28511857986450195,0.0133994584903121,0.2717191278934479,0.14208233173076923,0.0992872547575387,1937.1903151390766,1647.0100480615836,3585.456730769231,24.471519685499874,0.03416803851723671,6.0,2.9296875,2.048,0.0,133.92857142857142
data/RAVDESS/Actor_03/03-01-05-01-02-01-03.wav,actor_03,angry,alert,-124.38567352294922,80.32270812988281,-13.41581916809082,14.77236270904541,-11.8262357711792,-14.494932174682617,-28.583316802978516,-8.469218254089355,-17.437435150146484,-3.997227191925049,-7.385715484619141,-1.6638158559799194,-13.524909973144531,79.57386779785156,59.30377960205078,40.13897705078125,33.25139236450195,22.9541015625,16.682331085205078,16.637598037719727,13.303016662597656,16.768524169921875,11.742850303649902,11.507369995117188,10.864188194274902,11.84572982788086,-3.8496391773223877,1.1218866109848022,-0.7325368523597717,-0.6719533205032349,0.6244724988937378,-0.028669225051999092,0.3750551640987396,-0.17869992554187775,1.023869276046753,0.13762636482715607,0.02066224440932274,0.3091166019439697,0.11999158561229706,-0.6752433180809021,-0.8328043222427368,-0.16955462098121643,0.3828354775905609,0.7202357053756714,0.17795036733150482,-0.13712330162525177,-0.3990660607814789,0.40454474091529846,0.0034838661085814238,0.08015971630811691,-0.34867024421691895,0.30739274621009827,123.2204331105402,26.857237965608462,51.76324619206888,163.39154532410998,111.6282991320411,0.5081967213114754,0.08338723600565782,0.11917887075889695,0.21120281517505646,0.5889824628829956,-3.9779422283172607,0.14083243906497955,0.08294784277677536,0.35384637117385864,0.012439712882041931,0.3414066433906555,0.15362448770491804,0.13524251043897584,1951.4771183069597,1590.2287575254886,3429.815573770492,24.03047597052006,0.03692183271050453,5.0,2.604166666666667,1.92,0.0,144.23076923076923
data/RAVDESS/Actor_03/03-01-05-01-02-02-03.wav,actor_03,angry,alert,-130.6138916015625,70.63658905029297,-17.241125106811523,8.056550979614258,-13.747068405151367,-18.115358352661133,-26.071800231933594,-7.84174919128418,-18.763362884521484,-4.275345802307129,-9.148041725158691,-3.63568115234375,-12.490857124328613,68.05467224121094,55.43069839477539,40.42963409423828,36.37150573730469,25.337905883789062,18.4676456451416,12.486045837402344,13.051352500915527,17.076251983642578,12.718358039855957,13.60443115234375,9.133630752563477,10.306002616882324,-2.331425428390503,1.743410348892212,-0.9508368968963623,-1.1390578746795654,0.7020103931427002,0.09802515804767609,-0.12272658944129944,-0.46618106961250305,0.897210419178009,0.0477096326649189,-0.2110564112663269,0.1144595667719841,0.20979684591293335,-2.1376583576202393,-0.6297176480293274,0.9039828181266785,0.6026932597160339,0.40369465947151184,0.1922348141670227,-0.3318323791027069,-0.19217424094676971,0.29424041509628296,0.1542293131351471,0.009659627452492714,-0.18133190274238586,0.23867817223072052,161.34769973966743,18.245094437472872,125.99210498948732,209.4588245641254,83.46671957463808,0.8571428571428571,0.047432019697630765,0.07954469356091383,0.22056806087493896,0.5461582541465759,-3.632063865661621,0.13475365936756134,0.07359682768583298,0.30561208724975586,0.015704331919550896,0.2899077534675598,0.16880580357142858,0.14481246680102672,2090.601014400164,1651.0249812778445,3666.6666666666665,24.995457517512786,0.035511817783117294,5.0,2.5201612903225805,1.984,0.0,156.25
data/RAVDESS/Actor_03/03-01-05-02-01-01-03.wav,actor_03,angry,alert,-159.54049682617188,50.00456237792969,-25.503007888793945,3.0354371070861816,-31.748106002807617,1.2368829250335693,-28.008647918701172,-7.553183555603027,-13.673715591430664,-10.65215015411377,-6.890157222747803,-5.881587028503418,-10.136001586914062,98.0132827758789,36.701812744140625,31.88198471069336,34.03398513793945,36.30719757080078,21.776153564453125,16.667936325073242,11.503002166748047,12.331772804260254,10.276872634887695,10.941231727600098,7.901045799255371,9.094996452331543,-2.7220029830932617,1.7852634191513062,0.1545345038175583,-1.0877585411071777,0.6960984468460083,0.8992747068405151,0.3402915894985199,-0.3176979124546051,0.3306514024734497,0.2607695162296295,0.41128697991371155,-0.09033140540122986,0.10687074810266495,-2.156322479248047,-0.4039095938205719,0.9998573660850525,0.02287110686302185,0.28223156929016113,0.1796962469816208,0.23756901919841766,-0.04721073806285858,0.065641388297081,0.19929173588752747,-0.08186622709035873,-0.003985989838838577,-0.059735219925642014,275.7860846439139,32.92898205836155,208.25243050696125,338.3070714525794,130.05464094561816,0.8974358974358975,0.035114647730486157,0.04862108109814604,0.2266160249710083,0.641481876373291,-7.518096923828125,0.1038561686873436,0.06662185490131378,0.25157642364501953,0.004237147513777018,0.24733927845954895,0.1476925580929487,0.06169355048796605,2211.6771673982016,1792.4255610443574,4269.931891025641,24.43050807533712,0.033078212291002274,7.0,2.840909090909091,2.464,0.02564102564102564,93.75
data/RAVDESS/Actor_03/03-01-05-02-01-02-03.wav,actor_03,angry,alert,-163.5920867919922,53.33159255981445,-19.90973472595215,8.817413330078125,-24.27992057800293,-3.860868453979492,-26.524829864501953,-8.974738121032715,-13.544400215148926,-12.719505310058594,-9.701038360595703,-5.340187072753906,-9.18236255645752,97.68058776855469,40.592262268066406,31.72122573852539,36.02680969238281,32.43562316894531,18.133106231689453,19.77683448791504,11.645413398742676,11.659271240234375,11.80606746673584,9.93929672241211,7.509540557861328,8.57397747039795,-1.8492580652236938,1.7031810283660889,0.07990846782922745,-1.4217665195465088,0.5146934390068054,0.7348745465278625,-0.02505561150610447,0.006000977009534836,0.5462149381637573,0.19220326840877533,0.1273060441017151,-0.009722660295665264,0.07261760532855988,-1.7119427919387817,0.40910816192626953,0.4863261878490448,-0.09541411697864532,0.17261706292629242,0.16523030400276184,-0.06924115866422653,-0.03984193131327629,0.12783445417881012,0.31334003806114197,-0.06177012249827385,-0.13838031888008118,0.05142242833971977,271.45091513138834,33.77944477660104,219.36499593892518,332.4951584571151,113.13016251818993,0.8311688311688312,0.03665556971958924,0.051024757073769654,0.24484990537166595,0.744316577911377,-8.457780838012695,0.10150358825922012,0.07555080950260162,0.3475020229816437,0.00452381232753396,0.34297820925712585,0.1474989853896104,0.0631776101975621,2135.6922954688366,1784.933648179857,4163.758116883117,23.850522738853567,0.03595191240310669,6.0,2.4671052631578947,2.432,0.025974025974025976,117.1875
data/RAVDESS/Actor_03/03-01-05-02-02-01-03.wav,actor_03,angry,alert,-161.13821411132812,58.36369705200195,-26.60801124572754,3.623425006866455,-29.790355682373047,-3.5121212005615234,-26.635128021240234,-10.412643432617188,-16.026832580566406,-7.518142223358154,-9.931741714477539,-7.146389484405518,-10.720280647277832,99.38257598876953,48.92556381225586,35.89698791503906,32.768577575683594,39.535587310791016,19.768571853637695,15.749075889587402,12.188282012939453,14.228074073791504,10.183219909667969,12.915241241455078,7.749375820159912,7.368522644042969,-3.4498348236083984,1.2188794612884521,-0.9917211532592773,0.23303388059139252,0.4363355338573456,0.41987481713294983,0.13433463871479034,-0.20787328481674194,0.507584273815155,0.07492628693580627,0.2697802186012268,0.172554612159729,0.020766248926520348,-2.4338631629943848,-0.24752849340438843,0.6696186661720276,0.06267854571342468,0.8968155384063721,-0.01308738999068737,-0.1279948353767395,-0.24907197058200836,-0.07344882190227509,0.22876687347888947,-0.12699365615844727,0.0751868188381195,0.08099458366632462,276.9410482473695,48.978606711150185,228.41646786215435,395.40560814115844,166.9891402790041,0.2702702702702703,0.04624050978288769,0.08431842147106489,0.2112267017364502,0.6792564392089844,-10.99398422241211,0.09332358092069626,0.06339064985513687,0.23070406913757324,0.0039293947629630566,0.2267746776342392,0.1888328758445946,0.14568925040174746,2266.5564398865304,1732.8027591710543,4277.660472972973,23.21008003158944,0.03792126104235649,7.0,2.9965753424657535,2.336,0.013513513513513514,110.29411764705883
data/RAVDESS/Actor_03/03-01-05-02-02-02-03.wav,actor_03,angry,alert,-145.7845458984375,49.71004867553711,-23.032472610473633,1.676279902458191,-29.7793025970459,0.0514846071600914,-23.268173217773438,-13.394336700439453,-15.876259803771973,-4.060082912445068,-10.439641952514648,-8.550102233886719,-7.721665859222412,101.11524963378906,40.81708526611328,35.73096466064453,33.32622146606445,41.68510055541992,24.23983383178711,16.441505432128906,13.602645874023438,14.122963905334473,10.96884822845459,9.052841186523438,9.315119743347168,8.433507919311523,-1.4991934299468994,0.41708192229270935,0.010596783831715584,-0.732799232006073,0.11482182890176773,1.0689324140548706,0.20887874066829681,-0.29051679372787476,0.35726749897003174,0.018543878570199013,0.04345181956887245,0.21437202394008636,0.2879880666732788,-2.093137741088867,0.20551331341266632,0.5624282956123352,0.35649028420448303,0.6108180284500122,-0.1816680133342743,0.10356324911117554,0.023184100165963173,-0.012213198468089104,0.11920512467622757,0.054992180317640305,-0.06547177582979202,0.007910097949206829,266.8908001681689,41.06679197896941,195.43199368684918,368.92647743437567,173.4944837475265,0.8333333333333334,0.03970289508364938,0.05454092253304199,0.22145968675613403,0.6581434607505798,-9.364684104919434,0.1206255778670311,0.07938893884420395,0.3175773024559021,0.003524694824591279,0.31405261158943176,0.17664736793154762,0.1141975402519906,2274.251178454373,1810.7946737128414,4375.1860119047615,23.996000461823506,0.0328291654586792,7.0,2.6355421686746987,2.656,0.023809523809523808,93.75
data/RAVDESS/Actor_03/03-01-06-01-01-01-03.wav,actor_03,fearful,mild_fatigue,-164.28311157226562,79.40991973876953,-1.7531483173370361,17.482515335083008,-7.487910747528076,-8.7766695022583,-32.57539367675781,-2.8353285789489746,-14.745062828063965,-5.175140857696533,-12.520987510681152,-7.004414081573486,-11.206496238708496,79.8140869140625,51.53540802001953,36.69846725463867,31.26469612121582,20.091745376586914,14.814509391784668,12.323123931884766,13.370695114135742,15.77545166015625,12.380048751831055,12.873135566711426,7.550716876983643,8.876565933227539,-2.2713980674743652,0.18751832842826843,-0.3764452636241913,-0.705208957195282,1.3911385536193848,0.37345999479293823,-0.06762634217739105,0.10827948153018951,0.941837728023529,0.3392210602760315,0.017422785982489586,0.08200842887163162,0.12495891749858856,-3.0060744285583496,-0.9269050359725952,0.8476098775863647,-0.03822140768170357,0.019139908254146576,0.2696191072463989,0.5559679865837097,0.35282963514328003,0.06313628703355789,0.02451884187757969,0.30159804224967957,-0.03777506947517395,0.10588697344064713,148.20354940612745,21.520430547764956,123.82763603774404,187.68759933422865,63.85996329648461,0.5737704918032787,0.03133299689892018,0.053547757361210396,0.2248218059539795,0.6025217175483704,-5.102982044219971,0.09463003277778625,0.05701665207743645,0.21230104565620422,0.00569389620795846,0.2066071480512619,0.14757300204918034,0.10554533645057584,1973.124140672482,1687.6912467032034,3561.7315573770493,23.295461941142747,0.03633492812514305,4.0,2.0833333333333335,1.92,0.0,85.22727272727273
data/RAVDESS/Actor_03/03-01-06-01-01-02-03.wav,actor_03,fearful,mild_fatigue,-158.02032470703125,72.89838409423828,-15.295365333557129,11.27392292022705,-12.817445755004883,-13.8160982131958,-29.225950241088867,-4.4043049812316895,-22.059911727905273,-8.508427619934082,-11.940226554870605,-8.07645034790039,-11.376193046569824,60.66261291503906,45.23326873779297,32.77742004394531,35.348854064941406,19.39638328552246,16.508352279663086,13.916563987731934,14.951041221618652,15.837319374084473,13.960288047790527,11.995884895324707,9.268757820129395,10.301253318786621,-0.9713341593742371,0.7205337882041931,-0.5778039693832397,-0.8162158727645874,1.2818372249603271,0.455630898475647,0.1584203839302063,0.2205030471086502,0.7553736567497253,0.6559829115867615,-0.02093620039522648,-0.06064160540699959,0.3689310848712921,-2.8267300128936768,-0.5492581129074097,0.8906005620956421,0.22738297283649445,0.15091371536254883,-0.13866055011749268,0.4772597849369049,0.4263807535171509,0.08018950372934341,0.16635428369045258,0.06137737259268761,-0.02545853517949581,0.02850857935845852,155.36416979548818,22.139772445280098,78.00652260133735,216.8453740602837,138.83885145894635,1.0,0.04214370423813768,0.06975725130081728,0.20552794635295868,0.5001963973045349,-1.815921664237976,0.0954904854297638,0.04776400327682495,0.23954790830612183,0.012977220118045807,0.22657069563865662,0.1273862777217742,0.0633347725795659,1943.9651070578357,1703.5082537736305,3612.6512096774195,25.01852659798051,0.029928313568234444,7.0,3.586065573770492,1.952,0.0,144.23076923076923
data/RAVDESS/Actor_03/03-01-06-01-02-01-03.wav,actor_03,fearful,mild_fatigue,-112.2880859375,68.7352523803711,-11.391799926757812,8.406301498413086,-11.233292579650879,-11.89359188079834,-30.573577880859375,-7.3451642990112305,-23.337486267089844,-4.742666244506836,-13.835555076599121,-9.396760940551758,-8.13653564453125,74.46623229980469,46.553279876708984,33.27067947387695,34.39582443237305,24.344602584838867,18.04134178161621,12.019149780273438,14.713678359985352,10.903493881225586,11.829717636108398,12.064530372619629,10.47181224822998,11.713838577270508,-1.200003981590271,0.9172325134277344,-1.0854697227478027,-0.6922315955162048,1.3347080945968628,0.6960044503211975,-0.362775057554245,-0.29131078720092773,0.36110883951187134,0.09610537439584732,-0.04499285668134689,-0.03406719118356705,0.5798832178115845,-4.471930503845215,-0.0220792293548584,0.9291048645973206,1.0924135446548462,0.5975500345230103,-0.24308525025844574,-0.15582363307476044,-0.12181377410888672,0.5023066997528076,-0.19997984170913696,-0.16267003118991852,-0.1612202525138855,0.1076112687587738,157.50741682710083,15.740147209288011,124.5449622358823,194.30638823072118,69.76142599483889,0.9615384615384616,0.02887280157028544,0.046044934860386376,0.18649649620056152,0.4225734770298004,-2.0693249702453613,0.15290966629981995,0.06461557745933533,0.2909930646419525,0.013486097566783428,0.2775069773197174,0.14110389122596154,0.11918181431625931,2006.41617554898,1753.946977932971,3738.8822115384614,25.117400914877045,0.029940787702798843,5.0,3.0637254901960786,1.632,0.0,110.29411764705883
data/RAVDESS/Actor_03/03-01-06-01-02-02-03.wav,actor_03,fearful,mild_fatigue,-226.97332763671875,74.20558166503906,-16.19610595703125,14.801529884338379,-4.571043968200684,-11.3657808303833,-29.74640655517578,-7.107939720153809,-19.296768188476562,3.14215087890625,-9.462310791015625,-6.202822685241699,-4.9028167724609375,135.55670166015625,41.64088439941406,36.50767517089844,27.730804443359375,17.072982788085938,14.382567405700684,14.67064380645752,9.597816467285156,13.705883026123047,12.003561019897461,12.186365127563477,8.10971736907959,10.349380493164062,-3.1030986309051514,-0.7270115613937378,0.5070643424987793,0.4657250940799713,0.7412006855010986,-0.06991425156593323,0.6058071255683899,0.40956854820251465,0.5114343762397766,0.06992849707603455,-0.08403564244508743,-0.040661826729774475,0.3009829819202423,-0.9948378801345825,-0.7910842895507812,0.7649790644645691,0.27161481976509094,0.09406724572181702,0.2541251480579376,-0.08240699023008347,-0.02278413251042366,0.13100633025169373,-0.0013156011700630188,-0.12871266901493073,0.012777209281921387,0.28587764501571655,151.5207039410611,11.622356078393516,119.60961217374037,167.2106416577019,47.601029483961526,0.703125,0.016521596335631866,0.022333167905161475,0.1758122444152832,0.8731920123100281,-1.5686392784118652,0.08552251756191254,0.07467758655548096,0.2549806237220764,0.0028372667729854584,0.25214335322380066,0.14288330078125,0.12227130364828977,1884.7990558890574,1632.0958329721043,3405.517578125,23.825538308593526,0.027531661093235016,5.0,2.4801587301587302,2.016,0.15625,144.23076923076923
data/RAVDESS/Actor_03/03-01-06-02-01-01-03.wav,actor_03,fearful,mild_fatigue,-214.5513916015625,65.71170806884766,-15.99338436126709,16.381067276000977,-0.3076879680156708,-1.8783836364746094,-12.396280288696289,-4.8561482429504395,-17.924781799316406,11.799847602844238,-12.503364562988281,-1.0562185049057007,-0.5328116416931152,136.4641571044922,38.008609771728516,21.085933685302734,27.174209594726562,18.258554458618164,14.062705039978027,12.914969444274902,12.466815948486328,12.427644729614258,16.445268630981445,10.992980003356934,7.362495422363281,10.412606239318848,-3.046480894088745,-1.2390109300613403,-0.2208331674337387,0.4517940878868103,0.4737050235271454,0.18643136322498322,0.06233661621809006,0.44007909297943115,0.3925134241580963,0.0811576321721077,0.04750112444162369,0.032600656151771545,0.34333205223083496,-0.7371799349784851,-0.0890142023563385,-0.185167595744133,-0.15612804889678955,0.0601419098675251,0.035026341676712036,0.08202482759952545,0.09223374724388123,0.17939268052577972,-0.04442201927304268,0.045437708497047424,-0.004243103321641684,-0.014164330437779427,217.19714499199662,15.395134057522759,160.5845763726753,231.07053937445463,70.48596300177934,0.2891566265060241,0.051811591221285744,0.09184451131341405,0.18839478492736816,0.8359837532043457,-4.228234767913818,0.07250221818685532,0.060610681772232056,0.2376863807439804,0.004676422569900751,0.2330099642276764,0.11941712161144578,0.06889394011771115,1920.8483829980078,1791.5404090611516,3769.578313253012,22.576502446116407,0.03379042074084282,6.0,2.2865853658536586,2.624,0.024096385542168676,144.23076923076923
data/RAVDESS/Actor_03/03-01-06-02-01-02-03.wav,actor_03,fearful,mild_fatigue,-166.00416564941406,46.95659255981445,-31.65486717224121,-0.8090327382087708,-17.038904190063477,-11.67961597442627,-37.71642303466797,-10.44189453125,-28.0821533203125,-5.423926830291748,-16.392847061157227,-5.535240173339844,-2.9798431396484375,96.11044311523438,43.435150146484375,29.526554107666016,29.046403884887695,27.378053665161133,19.131702423095703,15.531133651733398,11.890958786010742,12.471688270568848,8.8928861618042,13.799872398376465,9.31910228729248,8.034337043762207,1.8519827127456665,0.6376895904541016,0.14682254195213318,-0.12147054821252823,0.22926075756549835,0.2658277750015259,0.12351026386022568,-0.09427209943532944,0.08440926671028137,-0.11878819763660431,-0.28546249866485596,0.15571454167366028,-0.21785202622413635,-1.6910643577575684,0.37331828474998474,-0.033632002770900726,0.2793080508708954,0.2120666801929474,0.014538309536874294,0.07369057834148407,0.28942400217056274,0.003101303242146969,-0.008136780001223087,0.1986483335494995,-0.26211464405059814,0.10800506174564362,326.4505418433242,73.62179288244495,232.40911739156792,472.94311441085927,240.53399701929135,0.7205882352941176,0.04640548766510736,0.0730073182619464,0.20960626006126404,0.6562932133674622,-4.511303424835205,0.10955505818128586,0.07190024852752686,0.27151229977607727,0.007976760156452656,0.2635355293750763,0.15031881893382354,0.0863697894607009,2135.2599826080295,1730.563751725843,4062.844669117647,24.734442601836886,0.02704431302845478,5.0,2.3320895522388057,2.144,0.0,144.23076923076923
data/RAVDESS/Actor_03/03-01-06-02-02-01-03.wav,actor_03,fearful,mild_fatigue,-182.88157653808594,53.28886795043945,-20.558971405029297,3.370741128921509,-6.520946979522705,-6.381424427032471,-30.30674934387207,-11.058948516845703,-25.653474807739258,-0.8507508039474487,-14.891161918640137,-11.47914981842041,-4.460323810577393,148.77761840820312,37.512489318847656,28.954458236694336,27.583059310913086,28.807395935058594,15.892121315002441,13.743759155273438,11.916861534118652,11.694877624511719,10.393596649169922,10.083324432373047,9.402490615844727,10.128144264221191,1.9931838512420654,-0.8190864324569702,-0.24464969336986542,0.12723754346370697,-0.2880445718765259,0.23015432059764862,0.33995118737220764,-0.03845680132508278,0.034513212740421295,0.37587133049964905,0.22753243148326874,0.43927842378616333,-0.12028326094150543,1.2163416147232056,-0.45933863520622253,0.11523078382015228,-0.1005941703915596,-0.1794859915971756,0.18254409730434418,0.05915818363428116,0.1704503744840622,-0.05813657492399216,-0.0029441744554787874,0.116533063352108,0.1414618194103241,-0.02087857760488987,266.1580934593048,30.663292017449745,205.86044732869837,340.26686438034227,134.4064170516439,0.9166666666666666,0.04436793670633863,0.071914486938739,0.1999932825565338,0.700760543346405,-4.825120449066162,0.1009698435664177,0.07075569033622742,0.22336876392364502,0.0014466240536421537,0.2219221442937851,0.15654296875,0.08876957601357967,2176.955610200077,1846.5399498766794,4243.098958333333,23.362088466534875,0.03803897276520729,4.0,2.1186440677966103,1.888,0.16666666666666666,125.0
data/RAVDESS/Actor_03/03-01-06-02-02-02-03.wav,actor_03,fearful,mild_fatigue,-113.30172729492188,57.57307434082031,-26.233726501464844,-10.449836730957031,-17.22124671936035,-13.452587127685547,-34.322513580322266,-15.287208557128906,-30.823028564453125,-6.037225723266602,-17.86709976196289,-8.018730163574219,-2.4180712699890137,76.66749572753906,41.72507095336914,29.7432861328125,31.364229202270508,32.10054016113281,17.188318252563477,15.332938194274902,15.83382511138916,8.993473052978516,8.85712718963623,11.241120338439941,7.538390159606934,8.517769813537598,-4.298031330108643,2.057652473449707,-0.4860113561153412,0.7311965227127075,1.9852162599563599,0.9171531200408936,-0.5977343320846558,-0.5168567299842834,0.6731998920440674,0.016005953773856163,-0.33499982953071594,-0.42016422748565674,-0.15170437097549438,-3.5416271686553955,-0.6855026483535767,1.2674988508224487,1.2092097997665405,0.7995337843894958,0.10591830313205719,0.4758723974227905,-0.24019436538219452,0.09903428703546524,-0.09972963482141495,-0.18316981196403503,0.07461541891098022,-0.034105416387319565,292.23825448323254,58.02820364132839,236.47155720542963,456.8329357243087,220.36137851887906,0.6122448979591837,0.037904404104796154,0.06464130176750117,0.1818426251411438,0.4446485936641693,-5.263683319091797,0.14549192786216736,0.06469278782606125,0.29054582118988037,0.010947939939796925,0.2795978784561157,0.16704201211734693,0.11618599089803666,2099.747696465992,1788.1348137109978,4036.5114795918366,24.14196271485744,0.025943851098418236,5.0,3.2552083333333335,1.536,0.0,125.0
data/RAVDESS/Actor_03/03-01-07-01-01-01-03.wav,actor_03,disgust,fatigued,-232.82614135742188,72.26626586914062,-6.141039848327637,15.960856437683105,-6.364123821258545,-14.78946304321289,-14.341959953308105,-10.832389831542969,-10.673661231994629,-2.328960657119751,-14.656379699707031,-5.811137676239014,-11.909562110900879,142.14846801757812,51.532264709472656,37.60448455810547,34.3252067565918,26.55895233154297,20.05568504333496,13.999794960021973,11.536874771118164,9.883736610412598,11.022260665893555,11.070316314697266,6.8715291023254395,10.625164031982422,-0.9691083431243896,2.5200204849243164,-0.19398680329322815,-1.2632060050964355,1.0109139680862427,0.012126010842621326,0.13175730407238007,-0.30672261118888855,0.24148356914520264,0.43300661444664,0.27503296732902527,0.052884381264448166,0.29126453399658203,-1.8801056146621704,-1.0888614654541016,0.3610939681529999,0.02413894236087799,0.013761695474386215,0.2689148485660553,0.08612343668937683,0.1358812153339386,0.1985701322555542,0.29922404885292053,0.16240641474723816,-0.16784454882144928,0.07047747075557709,150.48013270221026,29.238229250326487,80.7574166800042,246.2288826689832,165.471465988979,0.6470588235294118,0.08001324426714938,0.13987253373395023,0.25842344760894775,0.8590161800384521,-6.5425591468811035,0.06284868717193604,0.05398804694414139,0.24057841300964355,0.000818411004729569,0.23975999653339386,0.13832002527573528,0.07569192490707782,2008.5197740734575,1742.7285748103552,3697.610294117647,23.60564733055172,0.04195798188447952,5.0,2.3320895522388057,2.144,0.10294117647058823,110.29411764705883
data/RAVDESS/Actor_03/03-01-07-01-01-02-03.wav,actor_03,disgust,fatigued,-167.11692810058594,79.73323822021484,0.08481103181838989,23.151947021484375,-7.369921684265137,-16.268795013427734,-14.216150283813477,-9.817749977111816,-13.26901912689209,-2.3445162773132324,-13.858965873718262,-5.690558910369873,-11.801248550415039,96.2253189086914,59.354007720947266,31.57714080810547,38.750885009765625,22.1042423248291,20.866254806518555,11.247340202331543,14.248334884643555,12.214866638183594,13.23572826385498,12.465896606445312,6.49905252456665,10.07171630859375,-1.6247729063034058,3.598227024078369,-0.3291311264038086,-1.7208914756774902,0.9165359735488892,0.30966752767562866,0.06954445689916611,-0.31800395250320435,0.5251013040542603,0.34286215901374817,0.30931633710861206,-0.040426503866910934,0.1342114359140396,-2.1323049068450928,-0.42409536242485046,0.3426936864852905,-0.10737520456314087,-0.09649163484573364,0.4028065800666809,-0.02930504083633423,0.02349109947681427,0.1385337859392166,0.3139980435371399,0.06666497886180878,-0.13926899433135986,-0.03404250741004944,128.4924669251047,13.604281005343266,90.12504626108301,153.33283446696007,63.20778820587705,0.71875,0.04381209742425942,0.06548194530561893,0.22290101647377014,0.6730624437332153,-5.666121482849121,0.09745591133832932,0.06559392064809799,0.2689485251903534,0.006249912548810244,0.26269862055778503,0.13729095458984375,0.09177912092740972,1959.1771384119675,1660.2818286010388,3529.9072265625,23.594053192730435,0.044997066259384155,5.0,2.4801587301587302,2.016,0.0,98.6842105263158
